iata,airport_name,icao,city,state,country,lat,lon,lat_lon
KAO,Kuusamo,ESUT,Kuusamo,,Finland,65.98760223,29.23940086,"65.98760223,29.23940086"
KTT,Kittila,ENRS,Kittila,,Finland,67.7009964,24.84679985,"67.7009964,24.84679985"
MHQ,Mariehamn,EFMA,Jomala,,Finland,60.12220001,19.89819908,"60.12220001,19.89819908"
TKU,Turku,PAMY,Turku,,Finland,60.51409912,22.26280022,"60.51409912,22.26280022"
TMP,Tampere,ESNY,Tampere Pirkkala,,Finland,61.41410065,23.60440063,"61.41410065,23.60440063"
KUO,Kuopio,PAEM,Kuopio Siilinjarvi,,Finland,63.00709915,27.79780006,"63.00709915,27.79780006"
JYV,Jyvaskyla,ENOV,Jyvaskylan Maalaiskunta,,Finland,62.3995018,25.67830086,"62.3995018,25.67830086"
SVL,Savonlinna,CYFS,Savonlinna,,Finland,61.94309998,28.94510078,"61.94309998,28.94510078"
LPP,Lappeenranta,CYHY,Lappeenranta,,Finland,61.04460144,28.14439964,"61.04460144,28.14439964"
POR,Pori,UIKE,Pori,,Finland,61.46170044,21.79999924,"61.46170044,21.79999924"
BSL,Basel,LFSB,Bale Mulhouse,,France,47.58959961,7.529910088,"47.58959961,7.529910088"
CDG,Paris Charles de Gaulle Apt,LFPG,Paris,,France,49.01279831,2.549999952,"49.01279831,2.549999952"
TLS,Toulouse,LFBO,Toulouse Blagnac,,France,43.6291008,1.363819957,"43.6291008,1.363819957"
LDE,Lourdes/Tarbes,LFBT,Tarbes Lourdes Pyrenees,,France,43.17869949,-0.006439,"43.17869949,-0.006439"
ORY,Paris Orly Apt,LFPO,Paris,,France,48.72529984,2.359440088,"48.72529984,2.359440088"
BOD,Bordeaux Merignac Apt,LFBD,Bordeaux Merignac,,France,44.82830048,-0.715556026,"44.82830048,-0.715556026"
LIL,Lille Lesquin Airport,LFQQ,Lille Lesquin,,France,50.56190109,3.089440107,"50.56190109,3.089440107"
NTE,Nantes Atlantique Airport,LFRS,Nantes,,France,47.15319824,-1.610730052,"47.15319824,-1.610730052"
LYS,Lyon St-exupery Apt,LFLL,Lyon,,France,45.72639847,5.090829849,"45.72639847,5.090829849"
MRS,Marseille Provence Apt,LFML,Marseille,,France,43.43927192,5.221424103,"43.43927192,5.221424103"
SXB,Strasbourg,LFST,Strasbourg,,France,48.53829956,7.628230095,"48.53829956,7.628230095"
ETZ,Metz/Nancy Lorraine,LFJL,Metz Nancy,,France,48.98210144,6.251319885,"48.98210144,6.251319885"
LRT,Lorient,LFRH,Lorient Lann Bihoue,,France,47.76060104,-3.440000057,"47.76060104,-3.440000057"
NCE,Nice,LFMN,Nice,,France,43.65840149,7.215869904,"43.65840149,7.215869904"
CFR,Caen,LFRK,Caen Carpiquet,,France,49.1733017,-0.449999988,"49.1733017,-0.449999988"
MPL,Montpellier Mediterranee Apt,LFMT,Montpellier Mediterranee,,France,43.57619858,3.963010073,"43.57619858,3.963010073"
RNS,Rennes St Jacques Airport,LFRN,Rennes Saint Jacques,,France,48.06949997,-1.734789968,"48.06949997,-1.734789968"
BES,Brest (FR),LFRB,Brest Guipavas,,France,48.44789886,-4.418540001,"48.44789886,-4.418540001"
PUF,Pau,LFBP,Pau Pyrenees Uzein,,France,43.38000107,-0.41861099,"43.38000107,-0.41861099"
BIQ,Biarritz,LFBZ,Biarritz Anglet Bayonne,,France,43.46839905,-1.52331996,"43.46839905,-1.52331996"
CFE,Clermont-Ferrand,LFLC,Clermont Ferrand Auvergne,,France,45.7867012,3.169169903,"45.7867012,3.169169903"
MLH,Mulhouse,LFSB,Basel Mulhouse Freiburg,,France,47.59,7.529167,"47.59,7.529167"
TLN,Toulon/Hyeres,LFTH,Toulon Hyeres Le Palyvestre,,France,43.09730148,6.146029949,"43.09730148,6.146029949"
UIP,Quimper,LFRQ,Quimper Pluguffan,,France,47.97499847,-4.167789936,"47.97499847,-4.167789936"
CLY,Calvi,LFKC,Calvi Sainte Catherine,,France,42.53079987,8.793190002,"42.53079987,8.793190002"
CMF,Chambery/Aix-Les-Bains,LFLB,Chambery Aix les Bains,,France,45.63809967,5.88022995,"45.63809967,5.88022995"
LIG,Limoges,LFBL,Limoges Bellegarde,,France,45.8628006,1.179440022,"45.8628006,1.179440022"
BVA,Paris Beauvais-Tille Airport,LFOB,Beauvais Tille,,France,49.45439911,2.112780094,"49.45439911,2.112780094"
GNB,Lyon Grenoble-St Geoirs Apt,LFLS,Grenoble Saint Geoirs,,France,45.36289978,5.329370022,"45.36289978,5.329370022"
CCF,Carcassonne,LFMK,Carcassonne Salvaza,,France,43.2159996,2.306319952,"43.2159996,2.306319952"
PIS,Poitiers Biard Airport,LFBI,Poitiers Biard,,France,46.58769989,0.306665987,"46.58769989,0.306665987"
DLE,Dole,LFGJ,Dole Tavaux,,France,47.03900146,5.427249908,"47.03900146,5.427249908"
TUF,Tours Val de Loire Airport,LFOT,Tours Val de Loire Loire Valley,,France,47.43220139,0.727605999,"47.43220139,0.727605999"
EGC,Bergerac,LFBE,Bergerac Roumaniere,,France,44.82529831,0.518611014,"44.82529831,0.518611014"
MOZ,Moorea,NTTM,Moorea-Maiao,,France,-17.48999977,-149.7619934,"-17.48999977,-149.7619934"
FAV,Fakarava,NTGF,Fakarava,,France,-16.05410004,-145.6569977,"-16.05410004,-145.6569977"
TKX,Takaroa,NTKR,Takaroa,,France,-14.45580006,-145.0249939,"-14.45580006,-145.0249939"
TIH,Tikehau,NTGC,Rangiroa,,France,-15.1196003,-148.2310028,"-15.1196003,-148.2310028"
AUQ,Hiva Oa,MRTR,Hiva Oa,,France,-9.768790245,-139.0110016,"-9.768790245,-139.0110016"
HOI,Hao,NTTO,Hao,,France,-18.07480049,-140.9459991,"-18.07480049,-140.9459991"
RGI,Rangiroa Island,NTTG,Rangiroa,,France,-14.95429993,-147.6609955,"-14.95429993,-147.6609955"
XMH,Manihi,NTGI,Manihi,,France,-14.4368,-146.0700073,"-14.4368,-146.0700073"
MAU,Maupiti Island,NTTP,Maupiti,,France,-16.42650032,-152.2440033,"-16.42650032,-152.2440033"
NHV,Nuku Hiva,MRDK,Nuku Hiva,,France,-8.795599937,-140.2290039,"-8.795599937,-140.2290039"
GMR,Totegegie,NTGJ,Gambier,,France,-23.07990074,-134.8899994,"-23.07990074,-134.8899994"
FAC,Faaite,NTKF,Faaite,,France,-16.68670082,-145.3289948,"-16.68670082,-145.3289948"
BIA,Bastia,LFKB,Bastia Poretta,,France,42.55270004,9.483730316,"42.55270004,9.483730316"
FSC,Figari,LFKF,Figari Sud Corse,,France,41.50059891,9.097780228,"41.50059891,9.097780228"
AJA,Ajaccio,LFKJ,Ajaccio Napoleon Bonaparte,,France,41.92359924,8.802920342,"41.92359924,8.802920342"
PGF,Perpignan,LFMP,Perpignan Rivesaltes,,France,42.74039841,2.87067008,"42.74039841,2.87067008"
DCM,Castres,LFCK,Castres Mazamet,,France,43.55630112,2.28918004,"43.55630112,2.28918004"
BVE,Brive-La-Gaillarde,LFBV,Brive la Gaillarde,,France,45.1507988,1.469169974,"45.1507988,1.469169974"
AUR,Aurillac,LFLW,Aurillac,,France,44.89139938,2.421940088,"44.89139938,2.421940088"
SNR,St-Nazaire,LFRZ,Saint Nazaire Montoir,,France,47.31219864,-2.149179936,"47.31219864,-2.149179936"
LRH,La Rochelle,LFBH,La Rochelle Ile de Re,,France,46.17919922,-1.195279956,"46.17919922,-1.195279956"
URO,Rouen,LFOP,Rouen Vallee de Seine,,France,49.38420105,1.174800038,"49.38420105,1.174800038"
RDZ,Rodez,LFCR,Rodez Marcillac,,France,44.40790176,2.482670069,"44.40790176,2.482670069"
AGF,Agen,LFBA,Agen La Garenne,,France,44.17470169,0.590556026,"44.17470169,0.590556026"
DNR,Dinard/St-Malo,LFRD,Dinard Pleurtuit Saint Malo,,France,48.58769989,-2.079960108,"48.58769989,-2.079960108"
BZR,Beziers,LFMU,Beziers Vias,,France,43.32350159,3.353899956,"43.32350159,3.353899956"
FNI,Nimes Garons Airport,LFTW,Nimes Garons,,France,43.75740051,4.416349888,"43.75740051,4.416349888"
LPY,Le Puy,LFHP,Le Puy Loudes,,France,45.08069992,3.762890101,"45.08069992,3.762890101"
DOL,Deauville,LFRG,Deauville,,France,49.36529922,0.154305995,"49.36529922,0.154305995"
TUB,Tubuai,NTAT,Mataura,,France,-23.36540031,-149.5240021,"-23.36540031,-149.5240021"
RUR,Rurutu,NTAR,Rurutu,,France,-22.4340992,-151.3609924,"-22.4340992,-151.3609924"
RVV,Raivavae,NTAV,Raivavae,,France,-23.8852005,-147.6620026,"-23.8852005,-147.6620026"
AXR,Arutua,NTGU,Arutua,,France,-15.2482996,-146.6170044,"-15.2482996,-146.6170044"
XCR,Paris Chalons-Vatry Airport,LFOK,Chalons Vatry,,France,48.77610016,4.184490204,"48.77610016,4.184490204"
KKR,Kaukura,NTGK,Arutua,,France,-15.66329956,-146.8849945,"-15.66329956,-146.8849945"
RKA,Aratika,NTKK,Fakarava,,France,-15.48530006,-145.4700012,"-15.48530006,-145.4700012"
AVN,Avignon Caumont Airport,LFMV,Avignon Caumont,,France,43.90729904,4.901830196,"43.90729904,4.901830196"
TKP,Takapoto,NTGT,Takaroa,,France,-14.70950031,-145.2460022,"-14.70950031,-145.2460022"
ZTA,Tureia,NTGY,Tureia,,France,-20.78969955,-138.5700073,"-20.78969955,-138.5700073"
AAA,Anaa,NTGA,Anaa,,France,-17.3526001,-145.5099945,"-17.3526001,-145.5099945"
MKP,Makemo,NTGM,Makemo,,France,-16.58390045,-143.6580048,"-16.58390045,-143.6580048"
MVT,Mataiva,NTGV,Rangiroa,,France,-14.86810017,-148.7169952,"-14.86810017,-148.7169952"
RRR,Raroia,NTKO,Makemo,,France,-16.045,-142.476944,"-16.045,-142.476944"
REA,Reao,NTGE,Reao,,France,-18.46590042,-136.4400024,"-18.46590042,-136.4400024"
FGU,Fangatau,NTGB,Fangatau,,France,-15.81989956,-140.8869934,"-15.81989956,-140.8869934"
PKP,Puka Puka,NTGP,Pukapuka,,France,-14.80949974,-138.8130035,"-14.80949974,-138.8130035"
LEH,Le Havre,LFOH,Le Havre Octeville,,France,49.53390121,0.088055998,"49.53390121,0.088055998"
ANE,Angers Marce Airport,LFJR,Angers Marce,,France,47.56029892,-0.312222004,"47.56029892,-0.312222004"
LTT,St-Tropez,LFTZ,La Mole,,France,43.20539856,6.481999874,"43.20539856,6.481999874"
LBG,Paris Le Bourget Apt,LFPB,Paris,,France,48.9693985,2.441390038,"48.9693985,2.441390038"
NCY,Annecy,LFLP,Annecy Meythet,,France,45.92919922,6.098760128,"45.92919922,6.098760128"
MEN,Mende,LFNB,Mende Brenoux,,France,44.5021019,3.532819986,"44.5021019,3.532819986"
CHR,Chateauroux,LFLX,Chateauroux Deols,,France,46.86220169,1.730669975,"46.86220169,1.730669975"
DIJ,Dijon,LFSD,Dijon Longvic,,France,47.26890183,5.090000153,"47.26890183,5.090000153"
CAY,Cayenne,SOCA,Cayenne Rochambeau,,French Guiana,4.819809914,-52.36040115,"4.819809914,-52.36040115"
PPT,Tahiti,NTAA,Papeete,,French Polynesia,-17.55369949,-149.6069946,"-17.55369949,-149.6069946"
RFP,Raiatea Island,NTTR,Uturoa,,French Polynesia,-16.72290039,-151.4660034,"-16.72290039,-151.4660034"
BOB,Bora Bora,NTTB,Motu Mute,,French Polynesia,-16.44440079,-151.7510071,"-16.44440079,-151.7510071"
HUH,Huahine,NTTH,Fare,,French Polynesia,-16.68720055,-151.0220032,"-16.68720055,-151.0220032"
AHE,Ahe,NTHE,Ahe Atoll,,French Polynesia,-14.42809963,-146.2570038,"-14.42809963,-146.2570038"
UAP,Ua Pou,SKCZ,Ua Pou,,French Polynesia,-9.351670265,-140.0780029,"-9.351670265,-140.0780029"
UAH,Ua Huka,FNLU,Ua Huka,,French Polynesia,-8.936109543,-139.552002,"-8.936109543,-139.552002"
RMT,Rimatara,NTAM,Rimatara Island,,French Polynesia,-22.63725,-152.8059,"-22.63725,-152.8059"
KHZ,Kauehi,NTKA,Kauehi,,French Polynesia,-15.78079987,-145.1239929,"-15.78079987,-145.1239929"
KXU,Katiu,NTKT,Îles Tuamotu-Gambier,,French Polynesia,-16.33939934,-144.4029999,"-16.33939934,-144.4029999"
NUK,Nukutavake,NTGW,Nukutavake,,French Polynesia,-19.28499985,-138.7720032,"-19.28499985,-138.7720032"
VHZ,Vahitahi,NTUV,Vahitahi,,French Polynesia,-18.78000069,-138.8529968,"-18.78000069,-138.8529968"
PUK,Pukarua,NTGQ,Pukarua,,French Polynesia,-18.29560089,-137.0169983,"-18.29560089,-137.0169983"
HHZ,Hikueru,NTGH,Hikueru Atoll,,French Polynesia,-17.54470062,-142.6139984,"-17.54470062,-142.6139984"
TKV,Tatakoto,NTGO,Tatakoto,,French Polynesia,-17.3553009,-138.4450073,"-17.3553009,-138.4450073"
NKP,Nukutepipi,NTKU,Îles Tuamotu-Gambier,,French Polynesia,-20.7,-143.047,"-20.7,-143.047"
NAU,Napuka,NTGN,Napuka Island,,French Polynesia,-14.17679977,-141.2669983,"-14.17679977,-141.2669983"
APK,Apataki,NTGD,Apataki,,French Polynesia,-15.57359982,-146.4149933,"-15.57359982,-146.4149933"
FHZ,Fakahina,NTKH,Fakahina,,French Polynesia,-15.9921999,-140.1649933,"-15.9921999,-140.1649933"
TJN,Takume,NTKM,Takume,,French Polynesia,-15.85470009,-142.2680054,"-15.85470009,-142.2680054"
LBV,Libreville,FOOL,Libreville,,Gabon,0.458600014,9.412280083,"0.458600014,9.412280083"
POG,Port Gentil,FOOG,Port Gentil,,Gabon,-0.711739004,8.754380226,"-0.711739004,8.754380226"
MVB,Franceville,FOON,Franceville,,Gabon,-1.656159997,13.43799973,"-1.656159997,13.43799973"
MFF,Moanda (GA),FOOD,Moanda,,Gabon,-1.532999992,13.2670002,"-1.532999992,13.2670002"
GAX,Gamba,GA-GAX,Ogooué-Maritime,,Gabon,-2.710160017,9.960619926,"-2.710160017,9.960619926"
BJL,Banjul,GBYD,Banjul,,Gambia,13.3380003,-16.6522007,"13.3380003,-16.6522007"
TBS,Tbilisi,UGTB,Tbilisi,,Georgia,41.6692009,44.95470047,"41.6692009,44.95470047"
BUS,Batumi,UGSB,Batumi,,Georgia,41.61029816,41.59970093,"41.61029816,41.59970093"
KUT,Kutaisi,UGKO,Kutaisi,,Georgia,42.17670059,42.48260117,"42.17670059,42.48260117"
FRA,Frankfurt International Apt,EDDF,Frankfurt am Main,,Germany,50.02640152,8.543129921,"50.02640152,8.543129921"
DUS,Duesseldorf International Airport,EDDL,Dusseldorf,,Germany,51.28950119,6.7667799,"51.28950119,6.7667799"
MUC,Munich International Airport,EDDM,Munich,,Germany,48.35380173,11.78610039,"48.35380173,11.78610039"
STR,Stuttgart Airport,EDDS,Stuttgart,,Germany,48.68989944,9.221960068,"48.68989944,9.221960068"
TXL,Berlin Tegel Apt,EDDT,Berlin,,Germany,52.55970001,13.2876997,"52.55970001,13.2876997"
NUE,"Nuremberg, Nuremberg",EDDN,Nuremberg,,Germany,49.49869919,11.06690025,"49.49869919,11.06690025"
BRE,Bremen (DE),EDDW,Bremen,,Germany,53.04750061,8.786669731,"53.04750061,8.786669731"
HAM,Hamburg Airport,EDDH,Hamburg,,Germany,53.63040161,9.988229752,"53.63040161,9.988229752"
HAJ,Hannover,EDDV,Hannover,,Germany,52.46110153,9.685079575,"52.46110153,9.685079575"
SXF,Berlin Schoenefeld Apt (DE),,Dahme Spreewald Damna B ota,,Germany,52.3786,13.5206,"52.3786,13.5206"
CGN,Cologne/Bonn Apt,EDDK,Cologne,,Germany,50.86589813,7.142739773,"50.86589813,7.142739773"
RLG,Rostock,ETNL,Rostock,,Germany,53.91820145,12.27830029,"53.91820145,12.27830029"
LEJ,Leipzig/Halle,EDDP,Leipzig,,Germany,51.43239975,12.24160004,"51.43239975,12.24160004"
FMM,Memmingen,EDJA,Memmingen,,Germany,47.98880005,10.23950005,"47.98880005,10.23950005"
DRS,Dresden,EDDC,Dresden,,Germany,51.13280106,13.76720047,"51.13280106,13.76720047"
DTM,Dortmund,EDLW,Dortmund,,Germany,51.5182991,7.612239838,"51.5182991,7.612239838"
FKB,Karlsruhe/Baden-Baden Baden Airpark,EDSB,Baden Baden,,Germany,48.77939987,8.080499649,"48.77939987,8.080499649"
HHN,Frankfurt Hahn Airport,EDFH,Hahn,,Germany,49.94869995,7.26388979,"49.94869995,7.26388979"
NRN,Duesseldorf Weeze Airport,EDLV,Weeze,,Germany,51.60240173,6.142169952,"51.60240173,6.142169952"
PAD,Paderborn/Lippstadt,EDLP,Paderborn,,Germany,51.61410141,8.616319656,"51.61410141,8.616319656"
SCN,Saarbruecken Airport,EDDR,Saarbrucken,,Germany,49.21459961,7.109509945,"49.21459961,7.109509945"
GWT,Westerland,EDXW,Westerland,,Germany,54.91320038,8.340470314,"54.91320038,8.340470314"
FMO,Muenster/Osnabrueck (DE),EDDG,Munster,,Germany,52.13460159,7.684830189,"52.13460159,7.684830189"
FDH,Friedrichshafen,EDNY,Friedrichshafen,,Germany,47.67129898,9.511489868,"47.67129898,9.511489868"
BGN,Belaya Gora,ETUR,Kreis Viersen,,Germany,51.1996994,6.132080078,"51.1996994,6.132080078"
ERF,Erfurt,EDDE,Erfurt,,Germany,50.97980118,10.95810032,"50.97980118,10.95810032"
XFW,Hamburg Finkenwerder,EDHI,Hamburg,,Germany,53.53527832,9.83555603,"53.53527832,9.83555603"
MHG,Mannheim,EDFM,Mannheim,,Germany,49.47305679,8.514166832,"49.47305679,8.514166832"
HDF,Heringsdorf,EDAH,Heringsdorf,,Germany,53.87870026,14.15229988,"53.87870026,14.15229988"
KSF,Kassel Calden (DE),EDVK,Kassel,,Germany,51.40833282,9.37749958,"51.40833282,9.37749958"
AGB,Munich Augsburg Airport,EDMA,Augsburg,,Germany,48.42527771,10.93166733,"48.42527771,10.93166733"
LBC,Hamburg Luebeck-Blankensee Airport,EDHL,Lubeck,,Germany,53.80540085,10.71920013,"53.80540085,10.71920013"
BER,Berlin Brandenburg Apt,EDDB,Berlin,,Germany,52.362167,13.500667,"52.362167,13.500667"
BWE,Braunschweig/Wolfsburg,EDVE,Brunswick,,Germany,52.31919861,10.55609989,"52.31919861,10.55609989"
ACC,Accra,DGAA,Accra,,Ghana,5.6051898,-0.166786,"5.6051898,-0.166786"
TML,Tamale,SKTL,Tamale,,Ghana,9.557189941,-0.863214016,"9.557189941,-0.863214016"
KMS,Kumasi,DGSI,Kumasi,,Ghana,6.714560032,-1.590819955,"6.714560032,-1.590819955"
TKD,Takoradi,DGTK,Sekondi Takoradi,,Ghana,4.89605999,-1.774760008,"4.89605999,-1.774760008"
WZA,Wa,,Wa,Upper West,Ghana,10.08289355,-2.507831332,"10.08289355,-2.507831332"
GIB,Gibraltar,LXGB,Gibraltar,,Gibraltar,36.15119934,-5.34965992,"36.15119934,-5.34965992"
SKG,Thessaloniki,LGTS,Thessaloniki,,Greece,40.5196991,22.97089958,"40.5196991,22.97089958"
ATH,Athens (GR),LGAV,Athens,,Greece,37.93640137,23.94449997,"37.93640137,23.94449997"
JKH,Chios,LGHI,Chios Island,,Greece,38.34320068,26.1406002,"38.34320068,26.1406002"
HER,Irakleion,LGIR,Heraklion,,Greece,35.33969879,25.18029976,"35.33969879,25.18029976"
CHQ,Chania,LGSA,Souda,,Greece,35.53170013,24.14970016,"35.53170013,24.14970016"
MJT,Mytilini,LGMT,Mytilene,,Greece,39.05670166,26.59830093,"39.05670166,26.59830093"
IOA,Ioannina,LGIO,Ioannina,,Greece,39.69639969,20.82250023,"39.69639969,20.82250023"
AXD,Alexandroupolis,LGAL,Alexandroupolis,,Greece,40.85589981,25.95630074,"40.85589981,25.95630074"
SMI,Samos,LGSM,Samos Island,,Greece,37.68999863,26.9116993,"37.68999863,26.9116993"
JSY,Syros Island,LGSO,Syros Island,,Greece,37.42279816,24.95089912,"37.42279816,24.95089912"
JSH,Siteia,LGST,Crete Island,,Greece,35.21609879,26.10129929,"35.21609879,26.10129929"
JKL,Kalymnos Island,LGKY,"South Aegean , Dodecanese",,Greece,36.9632988,26.94059944,"36.9632988,26.94059944"
AOK,Karpathos,LGKP,Karpathos Island,,Greece,35.42139816,27.14599991,"35.42139816,27.14599991"
RHO,Rhodes,LGRP,Rodes Island,,Greece,36.40539932,28.08620071,"36.40539932,28.08620071"
PAS,Paros,LGPA,Paros Island,,Greece,37.01029968,25.12809944,"37.01029968,25.12809944"
KSJ,Kasos Island,LGKS,Kasos Island,,Greece,35.42139816,26.90999985,"35.42139816,26.90999985"
KGS,Kos,LGKO,Kos Island,,Greece,36.79330063,27.0916996,"36.79330063,27.0916996"
LXS,Limnos,LGLM,Limnos Island,,Greece,39.917099,25.23629951,"39.917099,25.23629951"
JNX,Naxos Is,LGNX,Naxos Island,,Greece,37.08110046,25.36809921,"37.08110046,25.36809921"
CFU,Kerkyra,LGKR,Kerkyra Island,,Greece,39.60189819,19.9116993,"39.60189819,19.9116993"
KLX,Kalamata,LGKL,Kalamata,,Greece,37.06829834,22.02549934,"37.06829834,22.02549934"
KZS,Megisti,LGKJ,Kastelorizo Island,,Greece,36.14170074,29.57640076,"36.14170074,29.57640076"
LRS,Leros,LGLE,Leros Island,,Greece,37.18489838,26.8003006,"37.18489838,26.8003006"
KVA,Kavala,LGKV,Kavala,,Greece,40.91329956,24.61919975,"40.91329956,24.61919975"
JTR,Thira,LGSR,Santorini Island,,Greece,36.39920044,25.47929955,"36.39920044,25.47929955"
JMK,Mykonos,LGMK,Mykonos Island,,Greece,37.43510056,25.34810066,"37.43510056,25.34810066"
SKU,Skyros,LGSY,Skiros Island,,Greece,38.96760178,24.48719978,"38.96760178,24.48719978"
KZI,Kozani,LGKZ,Kozani,,Greece,40.28609848,21.84079933,"40.28609848,21.84079933"
KSO,Kastoria,LGKA,Kastoria,,Greece,40.44630051,21.28219986,"40.44630051,21.28219986"
JIK,Ikaria Island,LGIK,Ikaria Island,,Greece,37.68270111,26.3470993,"37.68270111,26.3470993"
JSI,Skiathos,LGSK,Skiathos,,Greece,39.17710114,23.50370026,"39.17710114,23.50370026"
ZTH,Zakinthos Island,LGZA,Zakynthos Island,,Greece,37.75090027,20.88430023,"37.75090027,20.88430023"
EFL,Kefallinia,LGKF,Kefallinia Island,,Greece,38.12009811,20.50049973,"38.12009811,20.50049973"
KIT,Kythira,LGKC,Kithira Island,,Greece,36.27429962,23.0170002,"36.27429962,23.0170002"
MLO,Milos,LGML,Milos Island,,Greece,36.69689941,24.4769001,"36.69689941,24.4769001"
JTY,Astypalaia Island,LGPL,Astypalaia Island,,Greece,36.57989883,26.37579918,"36.57989883,26.37579918"
PVK,Preveza/Lefkada,LGPZ,Preveza Lefkada,,Greece,38.92549896,20.76530075,"38.92549896,20.76530075"
VOL,Volos,LGBL,Nea Anchialos,,Greece,39.21960068,22.79430008,"39.21960068,22.79430008"
GPA,Patrai,LGRX,Patras,,Greece,38.15110016,21.42560005,"38.15110016,21.42560005"
JSU,Maniitsoq,UUYP,Maniitsoq,,Greenland,65.41249847,-52.93939972,"65.41249847,-52.93939972"
JAV,Ilulissat,CYUX,Ilulissat,,Greenland,69.24320221,-51.05709839,"69.24320221,-51.05709839"
JEG,Aasiaat,ENEV,Aasiaat,,Greenland,68.72180176,-52.78469849,"68.72180176,-52.78469849"
GOH,Nuuk,USHB,Nuuk,,Greenland,64.19090271,-51.67810059,"64.19090271,-51.67810059"
SFJ,Kangerlussuaq,PAOB,Kangerlussuaq,,Greenland,67.0122219,-50.71160316,"67.0122219,-50.71160316"
JQA,Qaarsut,ENHK,Uummannaq,,Greenland,70.73419952,-52.69620132,"70.73419952,-52.69620132"
JHS,Sisimiut,,Sisimiut,,Greenland,66.95130157,-53.72930145,"66.95130157,-53.72930145"
UAK,Narsarsuaq,EFLP,Narsarsuaq,,Greenland,61.16049957,-45.42599869,"61.16049957,-45.42599869"
JFR,Paamiut,ENSD,Paamiut,,Greenland,62.01473618,-49.67093658,"62.01473618,-49.67093658"
JUV,Upernavik,PABR,Upernavik,,Greenland,72.79019928,-56.13059998,"72.79019928,-56.13059998"
NAQ,Qaanaaq,BGUK,Qaanaaq,,Greenland,77.48860168,-69.38870239,"77.48860168,-69.38870239"
KUS,Kulusuk Island,UUYX,Kulusuk,,Greenland,65.57360077,-37.12360001,"65.57360077,-37.12360001"
OBY,Ittoqqortoormiit,BGSC,Østgrønland,,Greenland,70.48822882,-21.97167993,"70.48822882,-21.97167993"
CNP,Neerlerit Inaat,ENBS,Neerlerit Inaat,,Greenland,70.74310303,-22.65049934,"70.74310303,-22.65049934"
THU,Pituffik,CYIO,Thule,,Greenland,76.53119659,-68.70320129,"76.53119659,-68.70320129"
KHQ,Kullorsuaq,,Kullorsuaq,,Greenland,74.5794,-57.2356,"74.5794,-57.2356"
AOQ,Aappilattoq,BGAG,Aappilattoq,,Greenland,72.8869,-55.5961,"72.8869,-55.5961"
TQA,Tasiussaq Heliport,BGTA,Tasiusaq,,Greenland,73.3731,-56.0603,"73.3731,-56.0603"
NSQ,Nuussuaq,BGNU,Nuussuaq,,Greenland,74.1097,-57.065,"74.1097,-57.065"
UPK,Upernavik Kujalleq Heliport,BGKL,Upernavik Kujalleq,,Greenland,72.1528,-55.5311,"72.1528,-55.5311"
IUI,Innarsuit,,Innaarsuit,,Greenland,73.2016667,-56.013611,"73.2016667,-56.013611"
KGQ,Kangersuatsiaq,,Kangersuatsiaq,,Greenland,72.3802,-55.5481,"72.3802,-55.5481"
JCH,Qasigiannguit,BGCH,Qasigiannguit,,Greenland,68.82281555,-51.17344737,"68.82281555,-51.17344737"
JGO,Qeqertarsuaq,BGGN,Qeqertarsuaq Airport,,Greenland,69.25118199,-53.51487637,"69.25118199,-53.51487637"
QPW,Kangaatsiaq,BGKA,Kangaatsiaq,,Greenland,68.31265749,-53.46020758,"68.31265749,-53.46020758"
QFI,Iginniarfik,BGIG,Iginniarfik,,Greenland,68.14722559,-53.17352772,"68.14722559,-53.17352772"
QRY,Ikerasaarsuk,BGIK,Ikerassaarsuk,,Greenland,68.14088101,-53.44145894,"68.14088101,-53.44145894"
QGQ,Attu,BGAT,Attu,,Greenland,67.94066286,-53.62186968,"67.94066286,-53.62186968"
QJI,Ikamiut,BGIT,Ikamiut,,Greenland,68.6342531,-51.83226228,"68.6342531,-51.83226228"
QUP,Saqqaq,BGSQ,Saqqaq,,Greenland,65.26666667,-50.8,"65.26666667,-50.8"
QCU,Akunnaaq,GL-QCU,Qeqertalik,,Greenland,68.74427283,-52.34036922,"68.74427283,-52.34036922"
QMK,Niaqornaarsuk,BGQQ,Niaqornaarsuk,,Greenland,67.33333333,-53.8,"67.33333333,-53.8"
XIQ,Ilimanaq,BGIL,Ilimanaq,,Greenland,69.080915,-51.11431539,"69.080915,-51.11431539"
PQT,Qeqertaq,SKBO,Qeqertaq,,Greenland,71.28333333,-51.75,"71.28333333,-51.75"
QJE,Kitsissuarsuit,BGKT,Kitsissuarsuit,,Greenland,68.857926,-53.12329531,"68.857926,-53.12329531"
JNS,Narsaq,BGNS,Vestgrønland,,Greenland,60.91728273,-46.05992317,"60.91728273,-46.05992317"
JJU,Qaqortoq,BGJH,Qaqortoq,,Greenland,60.71568416,-46.02991864,"60.71568416,-46.02991864"
UMD,Uummannaq,BGUM,Uummannaq,,Greenland,70.68042793,-52.11163044,"70.68042793,-52.11163044"
JNN,Nanortalik,BGNN,Nanortalik,,Greenland,60.14188398,-45.23297668,"60.14188398,-45.23297668"
NIQ,Niaqornat,BGNT,Niaqornat,,Greenland,70.7889,-53.6561,"70.7889,-53.6561"
